t,dmm_c,r_ohm
1689449091.1802151,38.2976,1.000009091E+03
1689449092.1912432,38.2976,1.000008918E+03
1689449093.2021632,38.2976,1.000009133E+03
1689449094.213616,38.2976,1.000009009E+03
1689449095.2252896,38.2976,1.000009140E+03
1689449096.2366405,38.2976,1.000009087E+03
1689449097.2491426,38.2977,1.000009002E+03
1689449098.2604878,38.2977,1.000008995E+03
1689449099.271404,38.2977,1.000009133E+03
1689449100.2829525,38.2977,1.000009291E+03
1689449101.2953799,38.2977,1.000008831E+03
1689449102.3066494,38.2977,1.000008953E+03
1689449103.317672,38.2977,1.000008904E+03
1689449104.3287435,38.2977,1.000008983E+03
1689449105.3395917,38.2974,1.000008777E+03
1689449106.3508344,38.2974,1.000009136E+03
1689449107.3618376,38.2974,1.000009031E+03
1689449108.373122,38.2974,1.000009081E+03
1689449109.3850205,38.2974,1.000009083E+03
1689449110.395928,38.2974,1.000009006E+03
1689449111.4068666,38.2974,1.000008968E+03
1689449112.4185002,38.2974,1.000009053E+03
1689449113.4300187,38.2971,1.000008793E+03
1689449114.441407,38.2971,1.000008868E+03
1689449115.453124,38.2971,1.000009040E+03
1689449116.4647458,38.2971,1.000009070E+03
1689449117.4761682,38.2971,1.000009054E+03
1689449118.4870803,38.2971,1.000008959E+03
1689449119.4982016,38.2971,1.000009066E+03
1689449120.509269,38.2971,1.000009080E+03
1689449121.5203054,38.2962,1.000008849E+03
1689449122.5314133,38.2962,1.000009198E+03
1689449123.5422926,38.2962,1.000008920E+03
1689449124.5532463,38.2962,1.000008889E+03
1689449125.5645013,38.2962,1.000008887E+03
1689449126.5756938,38.2962,1.000008824E+03
1689449127.5865993,38.2962,1.000009118E+03
1689449128.5975943,38.2962,1.000009008E+03
1689449129.6086905,38.2956,1.000008852E+03
1689449130.6196454,38.2956,1.000008886E+03
1689449131.630532,38.2956,1.000008784E+03
1689449132.6416416,38.2956,1.000008914E+03
1689449133.6529078,38.2956,1.000008795E+03
1689449134.6638033,38.2956,1.000008749E+03
1689449135.6748402,38.2956,1.000008779E+03
1689449136.686482,38.2956,1.000008882E+03
1689449137.6979983,38.2954,1.000008830E+03
1689449138.7089837,38.2954,1.000008894E+03
1689449139.720608,38.2954,1.000008872E+03
1689449140.732109,38.2954,1.000008870E+03
1689449141.7430387,38.2954,1.000008896E+03
1689449142.754112,38.2954,1.000008800E+03
1689449143.7651646,38.2954,1.000008929E+03
1689449144.7762046,38.2954,1.000008901E+03
1689449145.7872918,38.2946,1.000008849E+03
1689449146.7983234,38.2946,1.000008953E+03
1689449147.8092966,38.2946,1.000008986E+03
1689449148.820398,38.2946,1.000008890E+03
1689449149.8314955,38.2946,1.000008797E+03
1689449150.8423688,38.2946,1.000008668E+03
1689449151.8535788,38.2946,1.000008900E+03
1689449152.8648262,38.2946,1.000008916E+03
1689449153.8771412,38.2936,1.000008750E+03
1689449154.8890874,38.2936,1.000008811E+03
1689449155.9012313,38.2936,1.000008814E+03
1689449156.9127452,38.2936,1.000008856E+03
1689449157.9236264,38.2936,1.000008765E+03
1689449158.9346666,38.2936,1.000008620E+03
1689449159.9457228,38.2936,1.000008644E+03
1689449160.9568975,38.2936,1.000008751E+03
1689449161.9677923,38.293,1.000008664E+03
1689449162.978883,38.293,1.000008599E+03
1689449163.9898386,38.293,1.000008710E+03
1689449165.0010676,38.293,1.000008798E+03
1689449166.0126586,38.293,1.000008639E+03
1689449167.0244303,38.293,1.000008763E+03
1689449168.0360386,38.293,1.000008707E+03
1689449169.0471725,38.293,1.000008780E+03
1689449170.0580664,38.2924,1.000008829E+03
1689449171.0698109,38.2924,1.000008712E+03
1689449172.0812862,38.2924,1.000008786E+03
1689449173.0923195,38.2924,1.000008775E+03
1689449174.1032639,38.2924,1.000008675E+03
1689449175.1142938,38.2924,1.000008654E+03
1689449176.1253219,38.2924,1.000008696E+03
1689449177.136746,38.2924,1.000008824E+03
1689449178.1487381,38.2919,1.000008810E+03
1689449179.1605399,38.2919,1.000008783E+03
1689449180.1714358,38.2919,1.000008926E+03
1689449181.1825547,38.2919,1.000008851E+03
1689449182.1934805,38.2919,1.000008881E+03
1689449183.2045314,38.2919,1.000008860E+03
1689449184.215605,38.2919,1.000008902E+03
1689449185.2266283,38.2919,1.000008853E+03
1689449186.2378714,38.2908,1.000008767E+03
1689449187.2487478,38.2908,1.000008850E+03
1689449188.2598865,38.2908,1.000008807E+03
1689449189.271092,38.2908,1.000008768E+03
1689449190.2818856,38.2908,1.000008735E+03
1689449191.2934866,38.2908,1.000008546E+03
1689449192.305633,38.2908,1.000008815E+03
1689449193.3173769,38.2908,1.000008738E+03
1689449194.3291893,38.2901,1.000008585E+03
1689449195.3402455,38.2901,1.000008747E+03
1689449196.3511128,38.2901,1.000008644E+03
1689449197.3624,38.2901,1.000008981E+03
1689449198.3732724,38.2901,1.000008738E+03
1689449199.3847358,38.2901,1.000008829E+03
1689449200.3962991,38.2901,1.000008915E+03
1689449201.4079137,38.2901,1.000008775E+03
1689449202.4195006,38.2887,1.000008623E+03
1689449203.430337,38.2887,1.000008788E+03
1689449204.4414392,38.2887,1.000008881E+03
1689449205.4524698,38.2887,1.000008715E+03
1689449206.463746,38.2887,1.000008688E+03
1689449207.4745243,38.2887,1.000008753E+03
1689449208.4855971,38.2887,1.000008611E+03
1689449209.496606,38.2887,1.000008720E+03
1689449210.5076492,38.288,1.000008599E+03
1689449211.5186195,38.288,1.000008878E+03
1689449212.5297208,38.288,1.000008703E+03
1689449213.5407596,38.288,1.000008757E+03
1689449214.5517392,38.288,1.000008583E+03
1689449215.5628169,38.288,1.000008563E+03
1689449216.573825,38.288,1.000008750E+03
1689449217.5849547,38.288,1.000008717E+03
1689449218.5960634,38.2875,1.000008558E+03
1689449219.6070354,38.2875,1.000008742E+03
1689449220.6180944,38.2875,1.000008733E+03
1689449221.6290355,38.2875,1.000008656E+03
1689449222.6400654,38.2875,1.000008471E+03
1689449223.651105,38.2875,1.000008557E+03
1689449224.6621523,38.2875,1.000008468E+03
1689449225.6732016,38.2875,1.000008732E+03
1689449226.684317,38.2863,1.000008646E+03
1689449227.6952732,38.2863,1.000008681E+03
1689449228.7063491,38.2863,1.000008777E+03
1689449229.7173388,38.2863,1.000008886E+03
1689449230.7284057,38.2863,1.000008786E+03
1689449231.739397,38.2863,1.000008643E+03
1689449232.7505314,38.2863,1.000008807E+03
1689449233.7614462,38.2863,1.000008704E+03
1689449234.7725046,38.2853,1.000008835E+03
1689449235.7836373,38.2853,1.000008691E+03
1689449236.7946298,38.2853,1.000008766E+03
1689449237.8056152,38.2853,1.000008714E+03
1689449238.8167214,38.2853,1.000008584E+03
1689449239.8277488,38.2853,1.000008619E+03
1689449240.8387566,38.2853,1.000008616E+03
1689449241.849775,38.2853,1.000008782E+03
1689449242.8609824,38.2837,1.000008679E+03
1689449243.8720446,38.2837,1.000008736E+03
1689449244.882933,38.2837,1.000008689E+03
1689449245.8939757,38.2837,1.000008775E+03
1689449246.9049509,38.2837,1.000008715E+03
1689449247.9160085,38.2837,1.000008658E+03
1689449248.927148,38.2837,1.000008747E+03
1689449249.9380853,38.2837,1.000008885E+03
1689449250.9491754,38.2826,1.000008572E+03
1689449251.960175,38.2826,1.000008792E+03
1689449252.9714344,38.2826,1.000008690E+03
1689449253.9822478,38.2826,1.000008787E+03
1689449254.993284,38.2826,1.000008783E+03
1689449256.0044339,38.2826,1.000008734E+03
1689449257.0153706,38.2826,1.000008746E+03
1689449258.0264251,38.2826,1.000008671E+03
1689449259.0375757,38.2817,1.000008579E+03
1689449260.048572,38.2817,1.000008878E+03
1689449261.0595171,38.2817,1.000008783E+03
1689449262.0706594,38.2817,1.000008916E+03
1689449263.0816953,38.2817,1.000008871E+03
1689449264.092742,38.2817,1.000008726E+03
1689449265.1037743,38.2817,1.000008827E+03
1689449266.1147995,38.2817,1.000008923E+03
1689449267.125782,38.2805,1.000008855E+03
1689449268.1368213,38.2805,1.000009041E+03
1689449269.1478736,38.2805,1.000008829E+03
1689449270.1589444,38.2805,1.000009013E+03
1689449271.1699567,38.2805,1.000008805E+03
1689449272.1809983,38.2805,1.000008684E+03
1689449273.1923177,38.2805,1.000008850E+03
1689449274.2030466,38.2805,1.000008902E+03
1689449275.2140226,38.2793,1.000008824E+03
1689449276.2251554,38.2793,1.000008873E+03
1689449277.2361107,38.2793,1.000008964E+03
1689449278.247296,38.2793,1.000008850E+03
1689449279.2582839,38.2793,1.000008698E+03
1689449280.269328,38.2793,1.000008906E+03
1689449281.2803996,38.2793,1.000008890E+03
1689449282.291403,38.2793,1.000008814E+03
1689449283.3025072,38.2779,1.000008686E+03
1689449284.3135028,38.2779,1.000008723E+03
1689449285.324503,38.2779,1.000008599E+03
1689449286.33552,38.2779,1.000008807E+03
1689449287.346588,38.2779,1.000008732E+03
1689449288.3576024,38.2779,1.000008622E+03
1689449289.3686383,38.2779,1.000008630E+03
1689449290.3797321,38.2779,1.000008693E+03
1689449291.3907359,38.2767,1.000008796E+03
1689449292.401771,38.2767,1.000008708E+03
1689449293.4128995,38.2767,1.000008835E+03
1689449294.4238906,38.2767,1.000008841E+03
1689449295.4349136,38.2767,1.000008729E+03
1689449296.4459443,38.2767,1.000008491E+03
1689449297.4569964,38.2767,1.000008671E+03
1689449298.4680526,38.2767,1.000008512E+03
1689449299.4790735,38.2753,1.000008564E+03
1689449300.4901853,38.2753,1.000008866E+03
1689449301.5011246,38.2753,1.000008820E+03
1689449302.5121706,38.2753,1.000008883E+03
1689449303.523255,38.2753,1.000008853E+03
1689449304.5342882,38.2753,1.000008962E+03
1689449305.545275,38.2753,1.000008764E+03
1689449306.5564015,38.2753,1.000008817E+03
1689449307.5673459,38.2746,1.000008892E+03
1689449308.5783944,38.2746,1.000008860E+03
1689449309.5894408,38.2746,1.000009075E+03
1689449310.600502,38.2746,1.000008989E+03
1689449311.6115863,38.2746,1.000008750E+03
1689449312.6225598,38.2746,1.000008779E+03
1689449313.6335108,38.2746,1.000008715E+03
1689449314.6446078,38.2746,1.000008907E+03
1689449315.6557167,38.2738,1.000008839E+03
1689449316.666751,38.2738,1.000008755E+03
1689449317.6777558,38.2738,1.000008963E+03
1689449318.6888435,38.2738,1.000008912E+03
1689449319.6998348,38.2738,1.000008933E+03
1689449320.710855,38.2738,1.000008858E+03
1689449321.7219577,38.2738,1.000008895E+03
1689449322.7329216,38.2738,1.000009003E+03
1689449323.7439795,38.2727,1.000009027E+03
1689449324.7550588,38.2727,1.000008906E+03
1689449325.7660692,38.2727,1.000008993E+03
1689449326.7770905,38.2727,1.000009224E+03
1689449327.7880948,38.2727,1.000008913E+03
1689449328.7991424,38.2727,1.000008939E+03
1689449329.8101919,38.2727,1.000008872E+03
1689449330.821259,38.2727,1.000008895E+03
1689449331.8322868,38.2713,1.000008909E+03
1689449332.8433464,38.2713,1.000008822E+03
1689449333.8543599,38.2713,1.000008960E+03
1689449334.8653977,38.2713,1.000008979E+03
1689449335.8765998,38.2713,1.000008834E+03
1689449336.8884811,38.2713,1.000008790E+03
1689449337.899492,38.2713,1.000009065E+03
1689449338.910543,38.2713,1.000009033E+03
1689449339.9216835,38.2702,1.000008941E+03
1689449340.9326293,38.2702,1.000008987E+03
1689449341.943831,38.2702,1.000008790E+03
1689449342.9547195,38.2702,1.000009005E+03
1689449343.9658163,38.2702,1.000008947E+03
1689449344.9767609,38.2702,1.000009012E+03
1689449345.9877865,38.2702,1.000009005E+03
1689449346.9988587,38.2702,1.000008991E+03
1689449348.0098896,38.2696,1.000008861E+03
1689449349.0209656,38.2696,1.000009006E+03
1689449350.0319521,38.2696,1.000008767E+03
1689449351.043057,38.2696,1.000009101E+03
1689449352.0540512,38.2696,1.000008840E+03
1689449353.0650878,38.2696,1.000008922E+03
1689449354.076212,38.2696,1.000008933E+03
1689449355.087181,38.2696,1.000008917E+03
1689449356.0982187,38.2682,1.000008964E+03
1689449357.1092792,38.2682,1.000009235E+03
1689449358.1202772,38.2682,1.000009036E+03
1689449359.1313796,38.2682,1.000009106E+03
1689449360.1423526,38.2682,1.000009055E+03
1689449361.1534467,38.2682,1.000009106E+03
1689449362.1644192,38.2682,1.000009162E+03
1689449363.1755595,38.2682,1.000009351E+03
1689449364.1866229,38.2671,1.000009185E+03
1689449365.1976397,38.2671,1.000009208E+03
1689449366.2085838,38.2671,1.000009065E+03
1689449367.2196085,38.2671,1.000009033E+03
1689449368.2306461,38.2671,1.000009063E+03
1689449369.2417722,38.2671,1.000009288E+03
1689449370.2527406,38.2671,1.000009322E+03
1689449371.26378,38.2671,1.000009189E+03
1689449372.2748196,38.2659,1.000009301E+03
1689449373.2858155,38.2659,1.000009111E+03
1689449374.2969725,38.2659,1.000009200E+03
1689449375.3080196,38.2659,1.000009253E+03
1689449376.319,38.2659,1.000009184E+03
1689449377.3300085,38.2659,1.000009151E+03
1689449378.3410556,38.2659,1.000009225E+03
1689449379.3521469,38.2659,1.000009401E+03
1689449380.3631277,38.264,1.000009113E+03
1689449381.3741553,38.264,1.000009213E+03
1689449382.3851912,38.264,1.000009363E+03
1689449383.3962314,38.264,1.000009445E+03
1689449384.4073606,38.264,1.000009395E+03
1689449385.4183233,38.264,1.000009277E+03
1689449386.4293542,38.264,1.000009435E+03
1689449387.4403577,38.264,1.000009323E+03
1689449388.4514015,38.2632,1.000009279E+03
1689449389.4624834,38.2632,1.000009326E+03
1689449390.4734945,38.2632,1.000009491E+03
1689449391.4845436,38.2632,1.000009618E+03
1689449392.4955425,38.2632,1.000009415E+03
1689449393.5065756,38.2632,1.000009260E+03
1689449394.5177858,38.2632,1.000009263E+03
1689449395.5287328,38.2632,1.000009398E+03
1689449396.539741,38.2624,1.000009487E+03
1689449397.5508153,38.2624,1.000009523E+03
1689449398.5618334,38.2624,1.000009528E+03
1689449399.572838,38.2624,1.000009612E+03
1689449400.5838902,38.2624,1.000009598E+03
1689449401.594914,38.2624,1.000009366E+03
1689449402.6059318,38.2624,1.000009546E+03
1689449403.6170428,38.2624,1.000009532E+03
1689449404.628224,38.2612,1.000009264E+03
1689449405.639081,38.2612,1.000009412E+03
1689449406.6501267,38.2612,1.000009449E+03
1689449407.6612294,38.2612,1.000009430E+03
1689449408.6722088,38.2612,1.000009316E+03
1689449409.6832795,38.2612,1.000009320E+03
1689449410.694275,38.2612,1.000009283E+03
1689449411.7053351,38.2612,1.000009304E+03
1689449412.7166107,38.2602,1.000009400E+03
1689449413.7275822,38.2602,1.000009391E+03
1689449414.738463,38.2602,1.000009284E+03
1689449415.7495596,38.2602,1.000009431E+03
1689449416.7605433,38.2602,1.000009387E+03
1689449417.771609,38.2602,1.000009365E+03
1689449418.7825942,38.2602,1.000009340E+03
1689449419.7935796,38.2602,1.000009492E+03
1689449420.804682,38.2592,1.000009295E+03
1689449421.815908,38.2592,1.000009201E+03
1689449422.8267357,38.2592,1.000009507E+03
1689449423.8377938,38.2592,1.000009302E+03
1689449424.848751,38.2592,1.000009397E+03
1689449425.859826,38.2592,1.000009369E+03
1689449426.8708725,38.2592,1.000009430E+03
1689449427.8819313,38.2592,1.000009397E+03
1689449428.8929772,38.2581,1.000009250E+03
1689449429.9040477,38.2581,1.000009262E+03
1689449430.915078,38.2581,1.000009272E+03
1689449431.9260788,38.2581,1.000009279E+03
1689449432.9370663,38.2581,1.000009284E+03
1689449433.9481456,38.2581,1.000009038E+03
1689449434.9591525,38.2581,1.000009054E+03
1689449435.970281,38.2581,1.000009223E+03
1689449436.9813197,38.2571,1.000009305E+03
1689449437.9923391,38.2571,1.000009156E+03
1689449439.003565,38.2571,1.000009192E+03
1689449440.0143876,38.2571,1.000009231E+03
1689449441.0254223,38.2571,1.000008984E+03
1689449442.0364385,38.2571,1.000009093E+03
1689449443.047537,38.2571,1.000009159E+03
1689449444.058499,38.2571,1.000009292E+03
1689449445.0695987,38.2566,1.000009350E+03
1689449446.0806773,38.2566,1.000009239E+03
1689449447.0916498,38.2566,1.000009199E+03
1689449448.102675,38.2566,1.000009260E+03
1689449449.1137908,38.2566,1.000009247E+03
1689449450.1248283,38.2566,1.000009076E+03
1689449451.1358185,38.2566,1.000009104E+03
1689449452.1469102,38.2566,1.000009073E+03
1689449453.157851,38.2558,1.000009087E+03
1689449454.1688979,38.2558,1.000009209E+03
1689449455.1800034,38.2558,1.000009066E+03
1689449456.1910324,38.2558,1.000009186E+03
1689449457.2020187,38.2558,1.000009155E+03
1689449458.2131028,38.2558,1.000009076E+03
1689449459.2241285,38.2558,1.000009261E+03
1689449460.2351117,38.2558,1.000009163E+03
1689449461.2462065,38.255,1.000009038E+03
1689449462.2572677,38.255,1.000009175E+03
1689449463.268284,38.255,1.000009159E+03
1689449464.2793171,38.255,1.000009096E+03
1689449465.2903368,38.255,1.000009058E+03
1689449466.3014328,38.255,1.000009007E+03
1689449467.3124194,38.255,1.000009219E+03
1689449468.3234696,38.255,1.000009061E+03
1689449469.334523,38.2549,1.000009089E+03
1689449470.3455453,38.2549,1.000009096E+03
1689449471.356571,38.2549,1.000009227E+03
1689449472.3676155,38.2549,1.000009255E+03
1689449473.3786662,38.2549,1.000009061E+03
1689449474.3897,38.2549,1.000008889E+03
1689449475.4007115,38.2549,1.000009143E+03
1689449476.4118319,38.2549,1.000009139E+03
1689449477.4228857,38.2542,1.000008984E+03
1689449478.4338443,38.2542,1.000009227E+03
1689449479.4448984,38.2542,1.000009335E+03
1689449480.4559038,38.2542,1.000009304E+03
1689449481.4669714,38.2542,1.000009281E+03
1689449482.4780278,38.2542,1.000009206E+03
1689449483.489012,38.2542,1.000009239E+03
1689449484.5000904,38.2542,1.000009391E+03
1689449485.5112038,38.2536,1.000009190E+03
1689449486.5231414,38.2536,1.000009239E+03
1689449487.5341885,38.2536,1.000009260E+03
1689449488.5452719,38.2536,1.000009325E+03
1689449489.5562782,38.2536,1.000009311E+03
1689449490.5673563,38.2536,1.000009496E+03
1689449491.578286,38.2536,1.000009519E+03
1689449492.5893264,38.2536,1.000009592E+03
1689449493.6004577,38.2527,1.000009283E+03
1689449494.6115036,38.2527,1.000009488E+03
1689449495.6225417,38.2527,1.000009600E+03
1689449496.633586,38.2527,1.000009644E+03
1689449497.6445677,38.2527,1.000009490E+03
1689449498.6555743,38.2527,1.000009350E+03
1689449499.6666749,38.2527,1.000009336E+03
1689449500.6776903,38.2527,1.000009357E+03
1689449501.688722,38.2526,1.000009502E+03
1689449502.699888,38.2526,1.000009492E+03
1689449503.7107859,38.2526,1.000009422E+03
1689449504.7218182,38.2526,1.000009499E+03
1689449505.7329345,38.2526,1.000009451E+03
1689449506.7439494,38.2526,1.000009570E+03
1689449507.7549267,38.2526,1.000009465E+03
1689449508.766042,38.2526,1.000009490E+03
1689449509.7771044,38.2515,1.000009182E+03
1689449510.7880638,38.2515,1.000009236E+03
1689449511.7991352,38.2515,1.000009407E+03
1689449512.8101456,38.2515,1.000009227E+03
1689449513.8212006,38.2515,1.000009266E+03
1689449514.8322275,38.2515,1.000009215E+03
1689449515.8433585,38.2515,1.000009098E+03
1689449516.8544254,38.2515,1.000009303E+03
1689449517.865382,38.2515,1.000009199E+03
1689449518.8764114,38.2515,1.000009205E+03
1689449519.887432,38.2515,1.000009121E+03
1689449520.8984447,38.2515,1.000009235E+03
1689449521.9094784,38.2515,1.000009261E+03
1689449522.9205008,38.2515,1.000009069E+03
1689449523.9315443,38.2515,1.000009236E+03
1689449524.9426086,38.2515,1.000009243E+03
1689449525.9536638,38.2512,1.000008960E+03
1689449526.9648585,38.2512,1.000009124E+03
1689449527.9757762,38.2512,1.000009250E+03
1689449528.9868152,38.2512,1.000009236E+03
1689449529.9979324,38.2512,1.000009220E+03
1689449531.0088391,38.2512,1.000008946E+03
1689449532.0198455,38.2512,1.000009218E+03
1689449533.0308912,38.2512,1.000009211E+03
1689449534.041971,38.2508,1.000009190E+03
